frame,reporte_medico
frame_5852,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_5853,This is a colonoscopy frame from a patient with no polyps.
frame_5854,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the transverse colon.
frame_5855,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the transverse colon.
frame_5856,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5857,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5858,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5859,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_5860,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5861,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5862,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the transverse colon.
frame_5863,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5864,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5865,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5866,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5867,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5868,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5869,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5870,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5871,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5872,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5873,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5874,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5875,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5876,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5877,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5878,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5879,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5880,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5881,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_5882,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_5883,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5884,This is a colonoscopy frame from a patient with no polyps.
frame_5885,This is a colonoscopy frame from a patient with no polyps.
frame_5886,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_5887,This is a colonoscopy frame from a patient with no polyps.
frame_5888,This is a colonoscopy frame from a patient with no polyps.
frame_5889,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_5890,This is a colonoscopy frame from a patient with no polyps.
frame_5891,This is a colonoscopy frame from a patient with no polyps.
frame_5892,This is a colonoscopy frame from a patient with no polyps.
frame_5893,This is a colonoscopy frame from a patient with no polyps.
frame_5894,This is a colonoscopy frame from a patient with no polyps.
frame_5895,This is a colonoscopy frame from a patient with no polyps.
frame_5896,This is a colonoscopy frame from a patient with no polyps.
frame_5897,This is a colonoscopy frame from a patient with no polyps.
frame_5898,This is a colonoscopy frame from a patient with no polyps.
frame_5899,This is a colonoscopy frame from a patient with no polyps.
frame_5900,This is a colonoscopy frame from a patient with no polyps.
frame_5901,This is a colonoscopy frame from a patient with no polyps.
frame_5902,This is a colonoscopy frame from a patient with no polyps.
frame_5903,This is a colonoscopy frame from a patient with no polyps.
frame_5904,This is a colonoscopy frame from a patient with no polyps.
frame_5905,This is a colonoscopy frame from a patient with no polyps.
frame_5906,This is a colonoscopy frame from a patient with no polyps.
frame_5907,This is a colonoscopy frame from a patient with no polyps.
frame_5908,This is a colonoscopy frame from a patient with no polyps.
frame_5909,This is a colonoscopy frame from a patient with no polyps.
frame_5910,This is a colonoscopy frame from a patient with no polyps.
frame_5911,This is a colonoscopy frame from a patient with no polyps.
frame_5912,This is a colonoscopy frame from a patient with no polyps.
frame_5913,This is a colonoscopy frame from a patient with no polyps.
frame_5914,This is a colonoscopy frame from a patient with no polyps.
frame_5915,This is a colonoscopy frame from a patient with no polyps.
frame_5916,This is a colonoscopy frame from a patient with no polyps.
frame_5917,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_5918,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_5919,This is a colonoscopy frame from a patient with no polyps.
frame_5920,This is a colonoscopy frame from a patient with no polyps.
frame_5921,This is a colonoscopy frame from a patient with no polyps.
frame_5922,This is a colonoscopy frame from a patient with no polyps.
frame_5923,This is a colonoscopy frame from a patient with no polyps.
frame_5924,This is a colonoscopy frame from a patient with no polyps.
frame_5925,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_5926,This is a colonoscopy frame from a patient with no polyps.
frame_5927,This is a colonoscopy frame from a patient with no polyps.
frame_5928,This is a colonoscopy frame from a patient with no polyps.
frame_5929,This is a colonoscopy frame from a patient with no polyps.
frame_5930,This is a colonoscopy frame from a patient with no polyps.
frame_5931,This is a colonoscopy frame from a patient with no polyps.
frame_5932,This is a colonoscopy frame from a patient with no polyps.
frame_5933,This is a colonoscopy frame from a patient with no polyps.
frame_5934,This is a colonoscopy frame from a patient with no polyps.
frame_5935,This is a colonoscopy frame from a patient with no polyps.
frame_5936,This is a colonoscopy frame from a patient with no polyps.
frame_5937,This is a colonoscopy frame from a patient with no polyps.
frame_5938,This is a colonoscopy frame from a patient with no polyps.
frame_5939,This is a colonoscopy frame from a patient with no polyps.
frame_5940,This is a colonoscopy frame from a patient with no polyps.
frame_5941,This is a colonoscopy frame from a patient with no polyps.
frame_5942,This is a colonoscopy frame from a patient with no polyps.
frame_5943,This is a colonoscopy frame from a patient with no polyps.
frame_5944,This is a colonoscopy frame from a patient with no polyps.
frame_5945,This is a colonoscopy frame from a patient with no polyps.
frame_5946,This is a colonoscopy frame from a patient with no polyps.
frame_5947,This is a colonoscopy frame from a patient with no polyps.
frame_5948,This is a colonoscopy frame from a patient with no polyps.
frame_5949,This is a colonoscopy frame from a patient with no polyps.
frame_5950,This is a colonoscopy frame from a patient with no polyps.
frame_5951,This is a colonoscopy frame from a patient with no polyps.
frame_5952,This is a colonoscopy frame from a patient with no polyps.
