frame,reporte_medico
frame_2853,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the sigmoid colon.
frame_2854,This is a colonoscopy frame from a patient with no polyps.
frame_2855,This is a colonoscopy frame from a patient with no polyps.
frame_2856,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2857,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the rectum.
frame_2858,This is a colonoscopy frame from a patient with no polyps.
frame_2859,This is a colonoscopy frame from a patient with no polyps.
frame_2860,This is a colonoscopy frame from a patient with no polyps.
frame_2861,This is a colonoscopy frame from a patient with no polyps.
frame_2862,This is a colonoscopy frame from a patient with no polyps.
frame_2863,This is a colonoscopy frame from a patient with no polyps.
frame_2864,This is a colonoscopy frame from a patient with no polyps.
frame_2865,This is a colonoscopy frame from a patient with no polyps.
frame_2866,This is a colonoscopy frame from a patient with no polyps.
frame_2867,This is a colonoscopy frame from a patient with no polyps.
frame_2868,This is a colonoscopy frame from a patient with no polyps.
frame_2869,This is a colonoscopy frame from a patient with no polyps.
frame_2870,This is a colonoscopy frame from a patient with no polyps.
frame_2871,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2872,This is a colonoscopy frame from a patient with no polyps.
frame_2873,This is a colonoscopy frame from a patient with no polyps.
frame_2874,This is a colonoscopy frame from a patient with no polyps.
frame_2875,This is a colonoscopy frame from a patient with no polyps.
frame_2876,This is a colonoscopy frame from a patient with no polyps.
frame_2877,This is a colonoscopy frame from a patient with no polyps.
frame_2878,This is a colonoscopy frame from a patient with no polyps.
frame_2879,This is a colonoscopy frame from a patient with no polyps.
frame_2880,This is a colonoscopy frame from a patient with no polyps.
frame_2881,This is a colonoscopy frame from a patient with no polyps.
frame_2882,This is a colonoscopy frame from a patient with no polyps.
frame_2883,This is a colonoscopy frame from a patient with no polyps.
frame_2884,This is a colonoscopy frame from a patient with no polyps.
frame_2885,This is a colonoscopy frame from a patient with no polyps.
frame_2886,This is a colonoscopy frame from a patient with no polyps.
frame_2887,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2888,This is a colonoscopy frame from a patient with no polyps.
frame_2889,This is a colonoscopy frame from a patient with no polyps.
frame_2890,This is a colonoscopy frame from a patient with no polyps.
frame_2891,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2892,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the rectum.
frame_2893,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_2894,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the ascending colon.
frame_2895,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the rectum.
frame_2896,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the ascending colon.
frame_2897,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2898,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2899,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2900,This is a colonoscopy frame from a patient with no polyps.
frame_2901,This is a colonoscopy frame from a patient with no polyps.
frame_2902,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2903,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2904,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2905,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2906,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2907,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_2908,This is a colonoscopy frame from a patient with no polyps.
frame_2909,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_2910,This is a colonoscopy frame from a patient with no polyps.
frame_2911,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2912,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2913,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2914,This is a colonoscopy frame from a patient with no polyps.
frame_2915,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2916,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the ascending colon.
frame_2917,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2918,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2919,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_2920,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the ascending colon.
frame_2921,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2922,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the sigmoid colon.
frame_2923,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2924,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 6 mm located in the sigmoid colon.
frame_2925,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2926,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_2927,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 6 mm located in the sigmoid colon.
frame_2928,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 6 mm located in the sigmoid colon.
frame_2929,This is a colonoscopy frame from a patient with no polyps.
frame_2930,This is a colonoscopy frame from a patient with no polyps.
frame_2931,This is a colonoscopy frame from a patient with no polyps.
frame_2932,This is a colonoscopy frame from a patient with no polyps.
frame_2933,This is a colonoscopy frame from a patient with no polyps.
frame_2934,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_2935,This is a colonoscopy frame from a patient with no polyps.
frame_2936,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the ascending colon.
frame_2937,This is a colonoscopy frame from a patient with no polyps.
frame_2938,This is a colonoscopy frame from a patient with no polyps.
frame_2939,This is a colonoscopy frame from a patient with no polyps.
frame_2940,This is a colonoscopy frame from a patient with no polyps.
frame_2941,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_2942,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_2943,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_2944,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_2945,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
